12079,695.948
12081,742.931
12083,1584.546
12085,543.464
12086,1897.716
12087,983.282
12089,648.639
12091,930.247
12093,768.908
12095,903.429
12097,1327.453
12099,1969.763
12101,746.886
12103,273.799
12105,1797.837
12107,727.622
12109,600.655
12111,571.926
12113,1011.605
12115,555.868
12117,309.221
12119,546.933
12121,688.552
12123,1043.305
12125,243.556
12127,1101.032
12129,606.419
12131,1037.625
12133,582.803
13001,507.081
13003,339.382
13005,258.576
13007,341.944
13009,257.844
13011,232.091
13013,160.309
13015,459.544
13017,250.121
13019,451.897
13021,249.762
13023,215.87
13025,442.362
13027,493.046
13029,435.967
13031,672.809
13033,826.968
13035,184.393
13037,280.367
13039,613.025
13043,243.044
13045,499.076
13047,162.159
13049,773.576
13051,426.437
13053,248.736
13055,313.338
13057,421.674
13059,119.2
13061,195.381
13063,141.57
13065,800.222
13067,339.549
13069,575.097
13071,544.153
13073,290.09
13075,227.162
13077,440.892
13079,324.888
13081,272.583
13083,173.981
13085,210.83
13087,597.14
13089,267.582
13091,495.89
13093,391.94
13095,328.689
13097,200.067
13099,512.594
13101,414.894
13103,477.7
13105,351.055
13107,680.604
13109,182.853
13111,386.723
13113,194.342
13115,509.911
13117,224.021
13119,261.497
13121,526.635
13123,426.54
13125,143.74
13127,419.753
13129,355.808
13131,454.527
13133,387.435
13135,430.383
13137,276.74
13139,392.782
13141,471.841
13143,282.165
13145,463.869
13147,232.394
13149,296.03
13151,322.127
13153,375.541
13155,354.343
13157,339.663
13159,368.165
13161,330.74
13163,526.485
13165,347.279
13167,303.01
13169,393.933
13171,183.5
13173,185.261
13175,807.296
13177,355.784
13179,489.801
13181,210.38
13183,400.293
13185,496.066
13187,282.933
13189,257.461
13191,424.299
13193,400.641
13195,282.311
13197,366.003
13199,501.223
13201,282.421
13205,512.085
13207,395.658
13209,239.523
13211,347.349
13213,344.466
13215,216.385
13217,272.161
13219,184.29
13221,439.012
13223,312.219
13225,150.267
13227,232.057
13229,316.494
13231,216.086
13233,310.331
13235,249.031
13237,344.639
13239,151.237
13241,369.993
13243,428.236
13245,324.326
13247,129.793
13249,166.906
13251,645.101
13253,235.226
13255,196.469
13257,179.131
13259,458.733
13261,482.697
13263,391.389
13265,194.608
13267,479.403
13269,376.686
13271,437.303
13273,335.439
13275,544.596
13277,258.915
13279,364.005
13281,166.563
13283,199.436
13285,413.988
13287,285.393
13289,358.398
13291,321.926
13293,323.437
13295,446.379
13297,325.68
13299,892.461
13301,284.298
13303,678.452
13305,641.777
13307,209.118
13309,295.484
13311,240.686
13313,290.464
13315,377.705
13317,469.49
13319,447.308
13321,570.702
15001,4028.417
15003,600.743
15005,11.991
15007,619.956
15009,1161.521
16001,1052.576
16003,1363.056
16005,1111.988
16007,974.785
16009,776.617
16011,2093.978
16013,2643.586
16015,1899.237
16017,1734.573
16019,1866.077
16021,1268.56
16023,2231.667
16025,1074.493
16027,587.37
16029,1764.146
16031,2565.081
16033,1764.185
16035,2457.274
16037,4920.94
16039,3074.738
16041,663.645
16043,1863.525
16045,560.9
16047,728.973
16049,8477.352
16051,1093.501
16053,597.185
16055,1244.125
16057,1075.996
16059,4563.387
16061,478.795
16063,1201.405
16065,469.206
16067,757.591
16069,848.092
16071,1200.061
16073,7665.511
16075,406.867
16077,1404.244
16079,2629.665
16081,449.456
16083,1921.213
16085,3664.515
16087,1452.982
17001,855.202
17003,235.509
17005,380.279
17007,280.719
17009,305.607
17011,869.031
17013,253.825
17015,444.807
17017,375.818
17019,996.266
17021,709.377
17023,501.418
17025,468.316
17027,474.085
17029,508.291
17031,945.326
17033,443.629
17035,346.024
17037,631.307
17039,397.513
17041,416.665
17043,327.499
17045,623.374
17047,222.416
17049,478.777
17051,716.482
17053,485.616
17055,408.889
17057,865.595
17059,323.071
17061,543.019
17063,418.043
17065,434.665
17067,793.726
17069,177.528
17071,378.872
17073,822.985
17075,1117.316
17077,584.081
17079,494.51
17081,571.169
17083,369.271
17085,601.087
17087,343.915
17089,520.058
17091,676.556
17093,320.335
17095,716.395
17097,443.67
17099,1135.124
17101,372.178
17103,724.896
17105,1044.285
17107,618.059
17109,589.407
17111,603.171
17113,1183.378
17115,580.689
17117,862.906
17119,715.582
17121,572.363
17123,386.789
17125,539.238
17127,237.218
17129,314.437
17131,561.202
17133,385.011
17135,703.687
17137,568.791
17139,335.943
17141,758.574
17143,619.209
17145,441.761
17147,439.202
17149,831.381
17151,368.77
17153,199.185
17155,160.161
17157,575.5
17159,359.99
17161,427.636
17163,657.759
17165,379.819
17167,868.302
17169,437.273
17171,250.913
17173,758.523
17175,288.079
17177,564.523
17179,648.974
17181,413.459
17183,898.368
17185,223.252
17187,542.405
17189,562.572
17191,713.814
17193,494.766
17195,684.25
17197,836.908
17199,420.149
17201,513.362
17203,527.799
18001,339.028
18003,657.308
18005,406.908
18007,406.418
18009,165.08
18011,422.913
18013,311.981
18015,372.224
18017,412.155
18019,372.855
18021,357.542
18023,405.07
18025,305.643
18027,429.487
18029,305.034
18031,372.568
18033,362.824
18035,392.124
18037,427.269
18039,463.17
18041,215.014
18043,147.935
18045,395.656
18047,384.43
18049,368.388
18051,487.486
18053,414.074
18055,542.495
18057,394.267
18059,306.016
18061,484.516
18063,406.911
18065,391.876
18067,293.057
18069,382.651
18071,509.312
18073,559.625
18075,383.905
18077,360.631
18079,376.583
18081,320.427
18083,516.031
18085,531.381
18087,379.624
18089,498.961
18091,598.299
18093,449.168
18095,451.915
18097,396.298
18099,443.629
18101,335.737
18103,373.842
18105,394.509
18107,504.613
18109,403.969
18111,401.759
18113,410.843
18115,86.14
18117,398.387
18119,385.288
18121,444.663
18123,381.727
18125,334.238
18127,418.153
18129,409.571
18131,433.649
18133,480.528
18135,452.379
18137,446.426
18139,408.124
18141,457.85
18143,190.397
18145,411.147
18147,396.744
18149,309.134
18151,308.939
18153,447.142
18155,220.633
18157,499.806
18159,260.541
18161,161.224
18163,233.475
18165,256.878
18167,403.313
18169,412.434
18171,364.681
18173,384.815
18175,513.725
18177,401.74
18179,368.087
18181,505.125
18183,335.569
19001,569.271
19003,423.439
19005,639.082
19007,497.292
19009,442.961
19011,716.265
19013,565.769
19015,571.569
19017,435.477
19019,571.02
19021,574.915
19023,580.131
19025,569.968
19027,569.437
19029,564.269
19031,579.436
19033,568.313
19035,576.906
19037,504.38
19039,431.167
19041,567.238
19043,778.539
19045,694.915
19047,714.19
19049,588.447
19051,502.188
19053,531.881
19055,577.756
19057,416.123
19059,380.606
19061,608.305
19063,395.883
19065,730.811
19067,500.632
19069,581.972
19071,511.15
19073,569.574
19075,501.858
19077,590.62
19079,576.751
19081,571.005
19083,569.307
19085,696.848
19087,434.328
19089,473.248
19091,434.352
19093,431.508
19095,586.457
19097,636.039
19099,730.42
19101,435.51
19103,614.04
19105,575.621
19107,579.179
19109,972.72
19111,517.518
19113,716.88
19115,401.766
19117,430.593
19119,587.65
19121,561.006
19123,570.863
19125,554.534
19127,572.501
19129,437.437
19131,469.133
19133,694.072
19135,433.715
19137,424.097
19139,437.469
19141,573.035
19143,398.684
19145,534.942
19147,563.844
19149,862.893
19151,577.241
19153,573.795
19155,950.28
19157,584.932
19159,535.498
19161,575.012
19163,458.089
19165,590.779
19167,768.332
19169,572.818
19171,721.011
19173,531.902
19175,423.645
19177,484.789
19179,431.833
19181,569.827
19183,568.835
19185,525.437
19187,715.619
19189,400.489
19191,689.868
19193,872.834
19195,400.123
19197,580.422
20001,500.303
20003,579.646
20005,431.172
20007,1134.073
20009,895.4
20011,635.471
20013,570.872
20015,1429.863
20017,773.06
20019,638.881
20021,587.568
20023,1019.887
20025,974.632
20027,645.301
20029,715.342
20031,626.947
20033,788.298
20035,1125.75
20037,589.756
20039,893.517
20041,847.072
20043,393.405
20045,455.871
20047,621.894
20049,644.265
20051,899.912
20053,715.847
20055,1301.967
20057,1098.271
20059,571.756
20061,384.618
20063,1071.665
20065,898.522
20067,574.8
20069,868.867
20071,778.45
20073,1143.3
20075,996.508
20077,801.269
20079,539.754
20081,577.521
20083,859.992
20085,656.217
20087,532.574
20089,909.781
20091,473.375
20093,870.543
20095,863.363
20097,722.639
20099,645.295
20101,717.455
20103,462.831
20105,719.396
20107,594.059
20109,1072.994
20111,847.474
20113,898.274
20115,944.29
20117,900.183
20119,978.088
20121,575.661
20123,701.792
20125,643.527
20127,695.279
20129,729.731
20131,717.427
20133,571.472
20135,1074.75
20137,878.134
20139,705.518
20141,892.504
20143,720.733
20145,754.263
20147,885.877
20149,841.022
20151,735.045
20153,1069.416
20155,1255.346
20157,717.371
20159,726.237
20161,609.771
20163,890.533
20165,717.763
20167,886.26
20169,720.225
20171,717.544
20173,997.512
20175,639.497
20177,544.016
20179,895.957
20181,1056.066
20183,895.465
20185,792.046
20187,680.345
20189,727.293
20191,1181.941
20193,1074.687
20195,889.478
20197,794.302
20199,913.652
20201,894.756
20203,718.568
20205,570.418
20207,497.82
20209,151.6
21001,405.283
21003,344.338
21005,201.832
21007,246.659
21009,487.541
21011,278.792
21013,359
21015,246.359
21017,289.719
21019,159.864
21021,180.169
21023,205.612
21025,492.413
21027,567.172
21029,297.024
21031,426.088
21033,344.791
21035,385.021
21037,151.308
21039,189.434
21041,128.569
21043,409.496
21045,444.23
21047,717.503
21049,252.463
21051,469.247
21053,197.246
21055,359.952
21057,305.182
21059,458.346
21061,302.883
21063,234.315
21065,253.078
21067,283.649
21069,348.542
21071,393.345
21073,207.747
21075,205.504
21077,101.234
21079,230.077
21081,257.965
21083,551.743
21085,496.698
21087,286.034
21089,344.397
21091,187.652
21093,623.278
21095,465.828
21097,306.364
21099,412.086
21101,436.669
21103,286.276
21105,242.274
21107,541.995
21109,345.201
21111,380.416
21113,172.116
21115,261.953
21117,160.25
21119,351.518
21121,386.297
21123,261.519
21125,433.953
21127,415.595
21129,208.857
21131,400.844
21133,337.914
21135,482.836
21137,334.095
21139,313.127
21141,552.131
21143,213.84
21145,248.744
21147,426.803
21149,252.474
21151,437.293
21153,308.444
21155,343.008
21157,301.253
21159,229.605
21161,240.128
21163,305.423
21165,203.585
21167,248.797
21169,289.645
21171,329.373
21173,197.366
21175,381.127
21177,467.079
21179,417.512
21181,195.171
21183,587.274
21185,187.218
21187,351.103
21189,197.407
21191,277.157
21193,339.67
21195,786.833
21197,178.979
21199,658.408
21201,99.911
21203,316.545
21205,279.795
21207,253.657
21209,281.766
21211,379.636
21213,234.204
21215,186.677
21217,266.327
21219,374.496
21221,441.433
21223,151.648
21225,342.849
21227,541.6
21229,297.266
21231,458.17
21233,331.943
21235,437.83
21237,222.171
21239,188.784
22001,655.119
22003,761.847
22005,289.981
22007,338.658
22009,832.434
22011,1157.342
22013,811.268
22015,840.057
22017,878.539
22019,1063.659
22021,529.425
22023,1284.887
22025,708.03
22027,754.878
22029,696.92
22031,875.579
22033,455.374
22035,420.704
22037,453.41
22039,662.378
22041,624.585
22043,643.026
22045,574.111
22047,618.627
22049,569.183
22051,295.632
22053,651.328
22055,268.72
22057,1068.214
22059,624.684
22061,471.742
22063,648.169
22065,624.437
22067,794.934
22069,1252.25
22071,169.423
22073,610.406
22075,779.911
22077,557.346
22079,1317.962
22081,389.09
22083,559.043
22085,866.659
22087,377.517
22089,279.083
22091,408.403
22093,241.537
22095,213.071
22097,923.879
22099,737.648
22101,555.379
22103,845.551
22105,791.275
22107,602.784
22109,1231.815
22111,876.988
22113,1173.199
22115,1327.91
22117,669.525
22119,593.03
22121,192.394
22123,359.646
22125,403.214
22127,950.086
23001,467.927
23003,6671.33
23005,835.241
23007,1696.609
23009,1586.893
23011,867.524
23013,365.134
23015,455.818
23017,2076.84
23019,3397.362
23021,3960.856
23023,253.695
23025,3924.403
23027,729.918
23029,2562.66
23031,990.713
24001,424.158
24003,414.902
24005,598.302
24009,213.152
24011,319.419
24013,447.595
24015,346.273
24017,457.749
24019,540.765
24021,660.221
24023,647.103
24025,437.089
24027,250.741
24029,277.03
24031,491.254
24033,482.691
24035,371.908
24037,357.18
24039,319.723
24041,268.538
24043,457.78
24045,374.444
24047,468.281
24510,80.944
25001,393.723
25003,926.825
25005,553.096
25007,103.245
25009,492.563
25011,699.319
25013,617.14
25015,527.255
25017,817.817
25019,44.97
25021,396.105
25023,659.075
25025,58.154
25027,1510.77
26001,674.585
26003,915.07
26005,825.231
26007,571.86
26009,475.703
26011,363.191
26013,898.257
26015,553.092
26017,442.302
26019,319.704
26021,567.747
26023,506.369
26025,706.233
26027,490.062
26029,416.339
26031,715.264
26033,1558.42
26035,564.315
26037,566.408
26039,556.28
26041,1171.096
26043,761.4
26045,575.175
26047,467.494
26049,636.977
26051,501.779
26053,1101.849
26055,464.331
26057,568.464
26059,598.133
26061,1009.099
26063,835.706
26065,556.12
26067,571.304
26069,549.096
26071,1166.149
26073,572.677
26075,701.666
26077,561.658
26079,559.865
26081,846.948
26083,540.112
26085,567.37
26087,643.014
26089,347.171
26091,749.555
26093,565.254
26095,899.078
26097,1021.569
26099,479.223
26101,542.149
26103,1808.401
26105,495.073
26107,555.071
26109,1044.079
26111,516.253
26113,564.726
26115,549.394
26117,705.399
26119,546.663
26121,499.246
26123,813.204
26125,867.663
26127,512.071
26129,563.488
26131,1311.225
26133,566.391
26135,565.731
26137,514.971
26139,563.467
26141,658.719
26143,519.636
26145,800.114
26147,721.17
26149,500.591
26151,962.566
26153,1171.358
26155,530.668
26157,803.127
26159,607.474
26161,705.965
26163,612.08
26165,565.002
27001,1821.663
27003,423.01
27005,1315.203
27007,2504.94
27009,408.301
27011,499.022
27013,747.844
27015,611.09
27017,861.381
27019,354.325
27021,2021.542
27023,581.122
27025,414.862
27027,1045.366
27029,998.94
27031,1452.277
27033,638.61
27035,999.095
27037,562.168
27039,439.276
27041,637.3
27043,712.476
27045,861.3
27047,707.087
27049,756.838
27051,548.16
27053,553.591
27055,552.058
27057,925.675
27059,435.794
27061,2667.722
27063,702.982
27065,521.586
27067,796.785
27069,1098.804
27071,3104.07
27073,765.021
27075,2109.292
27077,1297.869
27079,448.76
27081,536.757
27083,714.559
27085,491.471
27087,557.878
27089,1775.068
27091,712.347
27093,608.178
27095,572.31
27097,1125.062
27099,711.329
27101,704.702
27103,448.494
27105,715.106
27107,872.789
27109,653.349
27111,1972.068
27113,616.57
27115,1411.289
27117,465.055
27119,1971.128
27121,669.713
27123,152.212
27125,432.407
27127,878.572
27129,982.906
27131,495.684
27133,482.455
27135,1671.602
27137,6247.401
27139,356.476
27141,432.917
27143,588.779
27145,1343.133
27147,429.645
27149,563.604
27151,742.083
27153,944.982
27155,573.902
27157,522.982
27159,536.268
27161,423.356
27163,384.282
27165,434.947
27167,750.957
27169,626.206
27171,661.457
27173,759.101
28001,462.407
28003,400.038
28005,730.1
28007,734.982
28009,406.616
28011,876.573
28013,586.573
28015,628.243
28017,501.779
28019,418.177
28021,487.406
28023,691.554
28025,410.077
28027,552.442
28029,777.244
28031,413.792
28033,476.145
28035,466.314
28037,563.779
28039,478.708
28041,712.755
28043,422.107
28045,473.748
28047,573.994
28049,869.741
28051,756.699
28053,418.491
28055,413.045
28057,532.787
28059,722.754
28061,676.243
28063,519.933
28065,408.443
28067,694.795
28069,766.182
28071,631.708
28073,497.055
28075,703.634
28077,430.668
28079,583
28081,449.951
28083,592.539
28085,586.115
28087,505.509
28089,714.506
28091,542.384
28093,706.193
28095,765.094
28097,406.981
28099,570.141
28101,578.104
28103,695.138
28105,458.201
28107,685.144
28109,810.863
28111,647.252
28113,409.015
28115,497.689
28117,414.98
28119,405.012
28121,775.485
28123,609.185
28125,431.72
28127,589.163
28129,636.252
28131,445.485
28133,697.754
28135,645.288
28137,404.759
28139,457.815
28141,424.254
28143,454.668
28145,415.598
28147,403.944
28149,588.501
28151,724.741
28153,810.75
28155,420.94
28157,678.106
28159,607.245
28161,467.129
28163,922.947
29001,567.324
29003,432.703
29005,547.302
29007,692.235
29009,778.251
29011,591.921
29013,836.689
29015,704.06
29017,617.906
29019,685.414
29021,408.027
29023,694.669
29025,426.393
29027,834.575
29029,655.923
29031,578.535
29033,694.621
29035,507.361
29037,696.836
29039,474.483
29041,751.181
29043,562.645
29045,504.692
29047,397.298
29049,418.956
29051,393.75
29053,564.765
29055,742.517
29057,490.012
29059,540.77
29061,563.24
29063,421.356
29065,752.79
29067,813.632
29069,541.069
29071,922.681
29073,517.803
29075,491.422
29077,675.304
29079,435.276
29081,722.504
29083,696.947
29085,399.091
29087,462.693
29089,463.849
29091,927.248
29093,550.259
29095,604.462
29097,638.487
29099,656.629
29101,829.282
29103,504.011
29105,764.717
29107,628.433
29109,611.737
29111,505.042
29113,626.556
29115,615.564
29117,532.329
29119,539.48
29121,801.227
29123,494.39
29125,526.979
29127,436.924
29129,453.835
29131,592.595
29133,411.583
29135,415.025
29137,647.653
29139,536.247
29141,597.631
29143,674.84
29145,624.765
29147,876.964
29149,789.796
29151,604.346
29153,744.972
29155,492.544
29157,474.354
29159,682.222
29161,671.784
29163,670.438
29165,420.19
29167,635.523
29169,547.099
29171,517.317
29173,469.781
29175,482.684
29177,568.805
29179,808.478
29181,629.537
29183,560.435
29185,669.983
29186,499.153
29187,451.887
29189,507.8
29195,755.504
29197,307.303
29199,436.671
29201,419.99
29203,1003.82
29205,500.864
29207,823.222
29209,464.033
29211,647.981
29213,632.436
29215,1177.266
29217,826.398
29219,428.601
29221,759.913
29223,759.176
29225,592.562
29227,266.613
29229,681.771
29510,61.909
30001,5541.624
30003,4995.462
30005,4227.546
30007,1192.541
30009,2048.788
30011,3340.752
30013,2698.158
30015,3972.488
30017,3783.362
30019,1426.105
30021,2371.865
30023,736.53
30025,1620.772
30027,4339.803
30029,5087.66
30031,2602.689
30033,4675.356
30035,2995.937
30037,1175.342
30039,1727.415
30041,2898.955
30043,1656.257
30045,1869.821
30047,1490.15
30049,3458.828
30051,1430.045
30053,3612.916
30055,2643.172
30057,3587.484
30059,2391.913
30061,1219.437
30063,2593.424
30065,1868.155
30067,2803.063
30069,1654.871
30071,5140.035
30073,1622.863
30075,3297.298
30077,2326.392
30079,1736.737
30081,2390.821
30083,2084.143
30085,2354.793
30087,5010.402
30089,2760.524
30091,1677.08
30093,718.477
30095,1795.35
30097,1855.205
30099,2272.375
30101,1915.647
30103,977.398
30105,4925.819
30107,1423.195
30109,889.265
30111,2633.294
31001,563.272
31003,857.218
31005,715.355
31007,746.114
31009,710.874
31011,686.554
31013,1075.293
31015,539.94
31017,1221.333
31019,968.112
31021,491.581
31023,584.907
31025,557.446
31027,740.312
31029,894.419
31031,5960.422
31033,1196.287
31035,572.289
31037,411.66
31039,570.619
31041,2575.522
31043,264.255
31045,1396.464
31047,1013.096
31049,439.851
31051,476.232
31053,528.706
31055,328.455
31057,919.678
31059,575.371
31061,575.816
31063,974.592
31065,719.132
31067,851.491
31069,1704.283
31071,569.79
31073,458.155
31075,776.224
31077,569.811
31079,546.289
31081,542.878
31083,553.466
31085,713.062
31087,709.943
31089,2412.399
31091,721.121
31093,569.337
31095,570.185
31097,376.051
31099,516.244
31101,1061.6
31103,773.072
31105,951.846
31107,1108.35
31109,837.548
31111,2564.068
31113,570.66
31115,568.29
31117,858.976
31119,572.743
31121,484.881
31123,1423.838
31125,441.633
31127,407.382
31129,575.155
31131,615.631
31133,431.075
31135,883.335
31137,539.79
31139,573.249
31141,674.059
31143,438.345
31145,716.985
31147,551.84
31149,1008.318
31151,574.018
31153,238.99
31155,750.234
31157,739.401
31159,571.428
31161,2440.862
31163,565.828
31165,2066.74
31167,427.949
31169,573.807
31171,713.236
31173,393.584
31175,568.048
31177,389.958
31179,442.915
31181,574.913
31183,575.182
31185,572.51
32001,4930.458
32003,7891.431
32005,709.719
32007,17169.834
32009,3581.876
32011,4175.684
32013,9640.757
32015,5490.105
32017,10633.202
32019,2001.187
32021,3752.844
32023,18181.924
32027,6036.563
32029,262.92
32031,6302.366
32033,8875.648
32510,144.662
33001,400.232
33003,931.061
33005,706.66
33007,1794.685
33009,1708.749
33011,876.139
33013,934.116
33015,694.72
33017,368.975
33019,537.313
34001,555.704
34003,233.009
34005,798.576
34007,221.263
34009,251.425
34011,483.703
34013,126.212
34015,322.005
34017,46.191
34019,427.819
34021,224.557
34023,308.914
34025,468.793
34027,460.177
34029,628.781
34031,184.593
34033,331.899
34035,301.813
34037,519.014
34039,102.855
34041,356.918
35001,1160.828
35003,6923.69
35005,6065.275
35006,4539.48
35007,3758.06
35009,1404.797
35011,2322.623
35013,3807.511
35015,4175.726
35017,3961.625
35019,3030.482
35021,2125.442
35023,3436.861
35025,4390.932
35027,4831.091
35028,109.167
35029,2965.188
35031,5449.809
35033,1931.274
35035,6613.209
35037,2874.349
35039,5860.837
35041,2447.431
35043,3710.65
35045,5513.067
35047,4715.821
35049,1909.414
35051,4178.956
35053,6646.679
35055,2203.11
35057,3344.845
35059,3823.744
35061,1066.175
36001,522.804
36003,1029.308
36005,42.096
36007,705.766
36009,1308.35
36011,691.582
36013,1060.226
36015,407.352
36017,893.548
36019,1037.852
36021,634.705
36023,498.76
36025,1442.44
36027,795.63
36029,1042.693
36031,1794.228
36033,1629.119
36035,495.469
36037,492.936
36039,647.161
36041,1717.373
36043,1411.47
36045,1268.59
36047,70.816
36049,1274.679
36051,631.763
36053,654.842
36055,657.205
36057,403.043
36059,284.716
36061,22.829
36063,522.359
36065,1212.429
36067,778.39
36069,644.065
36071,811.686
36073,391.259
36075,951.65
36077,1001.7
36079,230.312
36081,108.532
36083,652.431
36085,58.37
36087,173.55
36089,2680.377
36091,809.984
36093,204.516
36095,621.819
36097,328.333
36099,323.705
36101,1390.559
36103,912.051
36105,968.132
36107,518.602
36109,474.649
36111,1124.235
36113,866.952
36115,831.184
36117,603.826
36119,430.497
36121,592.746
36123,338.143
37001,423.943
37003,259.994
37005,235.059
37007,531.452
37009,426.135
37011,247.087
37013,827.192
37015,699.27
37017,874.328
37019,846.973
37021,656.672
37023,507.099
37025,361.749
37027,471.566
37029,240.556
37031,506.251
37033,424.922
37035,398.721
37037,682.185
37039,455.426
37041,172.473
37043,214.751
37045,464.252
37047,937.293
37049,708.958
37051,652.315
37053,261.852
37055,383.42
37057,552.675
37059,264.105
37061,816.219
37063,285.975
37065,505.336
37067,408.148
37069,491.682
37071,356.027
37073,340.445
37075,292.079
37077,531.57
37079,265.928
37081,645.704
37083,724.086
37085,594.987
37087,553.692
37089,373.068
37091,353.06
37093,390.744
37095,612.7
37097,573.833
37099,490.755
37101,791.299
37103,470.708
37105,254.959
37107,400.591
37109,297.938
